caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26106-799867,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Principal Product Manager,15-1299.09,Information Technology Project Managers,Y,223142,,Year,223142,Year,Los Gatos,CA,95032,223142,FY2026_Q3
I-200-26106-799895,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,149365,,Year,149365,Year,Los Gatos,CA,95032,149365,FY2026_Q3
I-200-26106-802996,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,149365,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26106-803174,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Security Software Engineer,15-1299.00,"Computer Occupations, All Other",Y,223142,,Year,97594,Year,Los Gatos,CA,95032,223142,FY2026_Q3
I-200-26106-803839,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26106-803952,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,149365,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26106-803993,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,149365,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26106-804095,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,149365,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26106-804137,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Research Engineer,15-1221.00,Computer and Information Research Scientists,Y,237786,,Year,164403,Year,Los Gatos,CA,95032,237786,FY2026_Q3
I-200-26106-804179,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,187741,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26106-804198,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Machine Learning Scientist,15-2051.00,Data Scientists,Y,275850,,Year,225077,Year,Los Gatos,CA,95032,275850,FY2026_Q3
I-200-26106-804219,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,149365,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26106-804238,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Network Engineer,15-1244.00,Network and Computer Systems Administrators,Y,156291,,Year,156291,Year,Los Gatos,CA,95032,156291,FY2026_Q3
I-200-26106-804277,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,187741,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26107-804296,Certified,,2026-04-23T00:00:00,"Netflix, Inc.",Analytics Engineer,15-1252.00,Software Developers,Y,184558,,Year,129667,Year,Los Angeles,CA,90028,184558,FY2026_Q3
I-200-26107-804709,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26107-804714,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Regional Operations Lead,11-1021.00,General and Operations Managers,Y,216549,,Year,216549,Year,Los Angeles,CA,90028,216549,FY2026_Q3
I-200-26107-804725,Certified,,2026-04-24T00:00:00,"Netflix, Inc.","Ads Central Operations Manager, Customer Data Management",11-1021.00,General and Operations Managers,Y,241238,,Year,241238,Year,New York,NY,10003,241238,FY2026_Q3
I-200-26107-804731,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,149365,,Year,149365,Year,Los Gatos,CA,95032,149365,FY2026_Q3
I-200-26107-804757,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,175427,,Year,126090,Year,Herndon,VA,20170,175427,FY2026_Q3
I-200-26107-804763,Certified,,2026-04-24T00:00:00,"Netflix, Inc.","Project Manager, Legal Ops",13-1111.00,Management Analysts,Y,155605,,Year,96491,Year,Los Angeles,CA,90028,155605,FY2026_Q3
I-200-26107-804779,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Data Engineer,15-1252.00,Software Developers,Y,149365,,Year,149365,Year,Los Gatos,CA,95032,149365,FY2026_Q3
I-200-26107-805022,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Data Engineer,15-1252.00,Software Developers,Y,184558,,Year,184558,Year,Los Angeles,CA,90028,184558,FY2026_Q3
