caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26126-873343,Certified,,2026-05-12T00:00:00,"Anthropic, PBC",Member of Technical Staff (AI Research),15-1221.00,Computer and Information Research Scientists,Y,140754,500000,Year,134139,Year,San Francisco,CA,94105,140754,FY2026_Q3
I-200-26126-875805,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (AI),15-1221.00,Computer and Information Research Scientists,Y,209082,500000,Year,134139,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26126-875927,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,161637,350000,Year,161637,Year,San Francisco,CA,94105,161637,FY2026_Q3
I-200-26126-876959,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1252.00,Software Developers,Y,213512,500000,Year,187574,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26126-877037,Certified,,2026-05-13T00:00:00,"Anthropic, PBC","Director, Compute Accounting",13-2011.00,Accountants and Auditors,Y,152152,300000,Year,141378,Year,San Francisco,CA,94105,152152,FY2026_Q3
I-200-26126-877079,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Performance Engineer),15-1221.00,Computer and Information Research Scientists,Y,209082,500000,Year,134139,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26126-877104,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Reinforcement Learning),15-1252.00,Software Developers,Y,213512,500000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26126-877135,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Claude Code),15-1252.00,Software Developers,Y,213512,320000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26126-877196,Certified,,2026-05-13T00:00:00,"Anthropic, PBC","Data Scientist, Safeguards Data Science and Analytics",15-2051.00,Data Scientists,Y,169541,275000,Year,169541,Year,New York,NY,10013,169541,FY2026_Q3
I-200-26126-877830,Certified,,2026-05-13T00:00:00,"Anthropic, PBC","Enterprise Account Executive, Financial Services",27-3042.00,Technical Writers,Y,111446,180000,Year,111446,Year,New York,NY,10013,111446,FY2026_Q3
I-200-26126-878045,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering Generalist),15-1252.00,Software Developers,Y,189592,200000,Year,131997,Year,New York,NY,10013,189592,FY2026_Q3
I-200-26126-878402,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Large Language Models),15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,134139,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26126-878444,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Public Benefits),15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,134139,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26126-878455,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,214000,300000,Year,213512,Year,San Francisco,CA,94105,214000,FY2026_Q3
I-200-26126-878961,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26126-879043,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",PARTNERSHIPS,15-2031.00,Operations Research Analysts,Y,100339,150500,Year,100339,Year,San Francisco,CA,94105,100339,FY2026_Q3
I-200-26126-879058,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1252.00,Software Developers,Y,213512,500000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26127-879259,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,213512,350000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26127-879262,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Tokens),15-1252.00,Software Developers,Y,213512,350000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26127-879277,Certified,,2026-05-13T00:00:00,"Anthropic, PBC","Strategic Account Executive, Financial Services",27-3042.00,Technical Writers,Y,111446,180000,Year,111446,Year,New York,NY,10013,111446,FY2026_Q3
I-200-26127-879337,Certified,,2026-05-13T00:00:00,"Anthropic, PBC","Member of Technical Staff (Fwd Deployed Eng, Applied AI )",15-2051.00,Data Scientists,Y,169541,280000,Year,109491,Year,New York,NY,10013,169541,FY2026_Q3
I-200-26127-879473,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Reinforcement Learning),15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26127-879481,Certified,,2026-05-13T00:00:00,"Anthropic, PBC",Member of Technical Staff (Pretraining),15-1221.00,Computer and Information Research Scientists,Y,209082,850000,Year,134139,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26127-882704,Certified,,2026-05-14T00:00:00,"Anthropic, PBC","Research Engineer, Alignment Science",15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26127-884990,Certified,,2026-05-14T00:00:00,"Anthropic, PBC",Revenue Operations (Startups Sales),13-1161.00,Market Research Analysts and Marketing Specialists,Y,160000,270000,Year,98322,Year,San Francisco,CA,94105,160000,FY2026_Q3
I-200-26128-885020,Certified,,2026-05-14T00:00:00,"Anthropic, PBC","Member of Technical Staff, Manager (Reinforcement Learning)",15-1252.00,Software Developers,Y,213512,1120000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-885036,Certified,,2026-05-14T00:00:00,"Anthropic, PBC",Member of Technical Staff (Pre-Training),15-1252.00,Software Developers,Y,213512,350000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-885069,Certified,,2026-05-14T00:00:00,"Anthropic, PBC",Member of Technical Staff (ML/HPC Networking),15-1252.00,Software Developers,Y,226138,500000,Year,187574,Year,San Francisco,CA,94105,226138,FY2026_Q3
I-200-26128-885075,Certified,,2026-05-14T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1252.00,Software Developers,Y,213512,350000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-885089,Certified,,2026-05-14T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineer),15-1221.00,Computer and Information Research Scientists,Y,209082,500000,Year,134139,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26128-885442,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Alignment Science),15-2051.00,Data Scientists,Y,194834,350000,Year,133952,Year,San Francisco,CA,94105,194834,FY2026_Q3
I-200-26128-885445,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Applied AI),41-9031.00,Sales Engineers,Y,185099,280000,Year,125923,Year,San Francisco,CA,94105,185099,FY2026_Q3
I-200-26128-885447,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (AI Safety),15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26128-885455,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of technical Staff (Machine learning),15-1252.00,Software Developers,Y,213512,350000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-885485,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,213512,320000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-885486,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Applied AI Researcher),15-1221.00,Computer and Information Research Scientists,Y,209082,350000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26128-885494,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,189592,300000,Year,131997,Year,New York,NY,10013,189592,FY2026_Q3
I-200-26128-885499,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1221.00,Computer and Information Research Scientists,Y,209082,250000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26128-885504,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1252.00,Software Developers,Y,213512,350000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-887085,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Product Engineering),15-2051.00,Data Scientists,Y,196914,300000,Year,129709,Year,Seattle,WA,98109,196914,FY2026_Q3
I-200-26128-888118,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Forward Deployed Engineer),15-1252.00,Software Developers,Y,264514,300000,Year,161637,Year,San Francisco,CA,94105,264514,FY2026_Q3
I-200-26128-888158,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Developer Experience),15-1252.00,Software Developers,Y,213512,405000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26128-888222,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Product Engineering),15-2051.00,Data Scientists,Y,196914,300000,Year,129709,Year,Seattle,WA,98109,196914,FY2026_Q3
I-200-26128-888269,Certified,,2026-05-15T00:00:00,"Anthropic, PBC",Account Executive (Startups),13-1161.00,Market Research Analysts and Marketing Specialists,Y,102482,112320,Year,82139,Year,New York,NY,10013,102482,FY2026_Q3
I-200-26128-888308,Certified,,2026-05-15T00:00:00,"Anthropic, PBC","Research Engineer, Pre-Training",15-1221.00,Computer and Information Research Scientists,Y,209082,500000,Year,96678,Year,San Francisco,CA,94105,209082,FY2026_Q3
I-200-26131-896662,Certified,,2026-05-18T00:00:00,"Anthropic, PBC",Member of Technical Staff (Forward Deployed Engineer),15-1252.00,Software Developers,Y,161637,300000,Year,161637,Year,San Francisco,CA,94105,161637,FY2026_Q3
I-200-26132-897210,Certified,,2026-05-19T00:00:00,"Anthropic, PBC",Finance & Strategy,13-2051.00,Financial and Investment Analysts,Y,182978,235000,Year,182978,Year,San Francisco,CA,94105,182978,FY2026_Q3
I-200-26133-906560,Certified,,2026-05-20T00:00:00,"Anthropic, PBC",Member of Technical Staff (Applied AI Engineering),15-1252.00,Software Developers,Y,213512,300000,Year,161637,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26133-907923,Certified,,2026-05-20T00:00:00,"Anthropic, PBC",Member of Technical Staff (Human Data Operations),15-2051.00,Data Scientists,Y,169541,365000,Year,109491,Year,New York,NY,10013,169541,FY2026_Q3
I-200-26134-910482,Certified,,2026-05-21T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,213512,320000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26140-934969,Certified,,2026-05-28T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,213512,300000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26141-935325,Certified,,2026-05-28T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,189592,300000,Year,189592,Year,New York,NY,10013,189592,FY2026_Q3
I-200-26141-937066,Certified,,2026-05-29T00:00:00,"Anthropic, PBC",Member of Technical Staff (Applied AI),15-1252.00,Software Developers,Y,264514,300000,Year,161637,Year,San Francisco,CA,94105,264514,FY2026_Q3
I-200-26142-940614,Certified,,2026-06-01T00:00:00,"Anthropic, PBC",Growth Account Executive,13-1161.00,Market Research Analysts and Marketing Specialists,Y,98322,203000,Year,98322,Year,San Francisco,CA,94105,98322,FY2026_Q3
I-200-26143-944841,Certified,,2026-06-01T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1299.05,Information Security Engineers,Y,114795,320000,Year,114795,Year,San Francisco,CA,94105,114795,FY2026_Q3
I-200-26146-948097,Certified,,2026-06-02T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,213512,320000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26146-950288,Certified,,2026-06-02T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,189592,300000,Year,160805,Year,New York,NY,10013,189592,FY2026_Q3
I-200-26149-962937,Certified,,2026-06-05T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1221.00,Computer and Information Research Scientists,Y,134139,500000,Year,134139,Year,San Francisco,CA,94105,134139,FY2026_Q3
I-200-26152-967480,Certified,,2026-06-08T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1299.05,Information Security Engineers,Y,150405,320000,Year,150405,Year,San Francisco,CA,94105,150405,FY2026_Q3
I-200-26152-967541,Certified,,2026-06-08T00:00:00,"Anthropic, PBC",Customer Success,13-1161.00,Market Research Analysts and Marketing Specialists,Y,159328,260000,Year,159328,Year,San Francisco,CA,94105,159328,FY2026_Q3
I-200-26153-971744,Certified,,2026-06-09T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,187574,850000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-200-26153-972869,Certified,,2026-06-09T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,213512,485000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26153-974318,Certified,,2026-06-09T00:00:00,"Anthropic, PBC",MEMBER OF TECHNICAL STAFF (SOFTWARE ENGINEERING GENERALIST),15-1252.00,Software Developers,Y,187574,320000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-200-26153-974437,Certified,,2026-06-09T00:00:00,"Anthropic, PBC",ACCOUNT EXECUTIVE,13-1161.00,Market Research Analysts and Marketing Specialists,Y,128814,217500,Year,128814,Year,San Francisco,CA,94105,128814,FY2026_Q3
I-200-26154-974897,Certified,,2026-06-10T00:00:00,"Anthropic, PBC",Member of Technical Staff (Technical Sales),41-9031.00,Sales Engineers,Y,185099,315000,Year,185099,Year,San Francisco,CA,94105,185099,FY2026_Q3
I-200-26154-976869,Certified,,2026-06-10T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Engineer),15-1221.00,Computer and Information Research Scientists,Y,134139,500000,Year,134139,Year,San Francisco,CA,94105,134139,FY2026_Q3
I-200-26159-994075,Certified,,2026-06-15T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,213512,350000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26160-998538,Certified,,2026-06-16T00:00:00,"Anthropic, PBC",Partnerships,15-2031.00,Operations Research Analysts,Y,103646,210000,Year,100339,Year,San Francisco,CA,94105,103646,FY2026_Q3
I-200-26161-001915,Certified,,2026-06-17T00:00:00,"Anthropic, PBC",MEMBER OF TECHNICAL STAFF (PRODUCT DESIGN),15-1255.00,Web and Digital Interface Designers,Y,186763,305000,Year,186763,Year,San Francisco,CA,94105,186763,FY2026_Q3
I-200-26161-003515,Certified,,2026-06-17T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,187574,405000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-200-26162-007903,Certified,,2026-06-18T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,187574,500000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-200-26162-007937,Certified,,2026-06-18T00:00:00,"Anthropic, PBC",Member of Technical Staff (Research Scientist),15-1221.00,Computer and Information Research Scientists,Y,171621,850000,Year,171621,Year,San Francisco,CA,94105,171621,FY2026_Q3
I-200-26163-010342,Certified,,2026-06-22T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineering),15-1252.00,Software Developers,Y,213512,405000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26163-011779,Certified,,2026-06-22T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,213512,350000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-200-26164-012332,Certified,,2026-06-22T00:00:00,"Anthropic, PBC",Member of Technical Staff (Machine Learning),15-1252.00,Software Developers,Y,187574,850000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-201-25344-470412,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-201-25344-470433,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Data Science,15-2051.00,Data Scientists,Y,165000,500000,Year,164403,Year,San Francisco,CA,94105,165000,FY2026_Q3
I-201-25344-470455,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Finance & Strategy,13-2051.00,Financial and Investment Analysts,Y,153000,500000,Year,152069,Year,San Francisco,CA,94105,153000,FY2026_Q3
I-201-25344-470465,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Recruiter,13-1071.00,Human Resources Specialists,Y,113000,500000,Year,112486,Year,San Francisco,CA,94105,113000,FY2026_Q3
I-201-25344-470472,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Research Engineer,15-1221.00,Computer and Information Research Scientists,Y,215000,500000,Year,171621,Year,San Francisco,CA,94105,215000,FY2026_Q3
I-201-25346-477315,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Research Operations,15-2031.00,Operations Research Analysts,Y,125000,500000,Year,124509,Year,San Francisco,CA,94105,125000,FY2026_Q3
I-201-25346-477316,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Product Operations,15-2031.00,Operations Research Analysts,Y,125000,500000,Year,124509,Year,San Francisco,CA,94105,125000,FY2026_Q3
I-201-25346-477324,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Technical Sales,41-9031.00,Sales Engineers,Y,156000,500000,Year,155522,Year,San Francisco,CA,94105,156000,FY2026_Q3
I-201-26010-549873,Certified,,2026-01-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-201-26010-549878,Certified,,2026-01-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-202-25273-343478,Certified,,2025-11-06T00:00:00,"Anthropic, PBC",MEMBER OF TECHNICAL STAFF,15-1252.00,Software Developers,Y,187574,320000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-202-25330-438773,Certified,,2025-12-03T00:00:00,"Anthropic, PBC",Research Operations,15-2031.00,Operations Research Analysts,Y,148699,260000,Year,148699,Year,San Francisco,CA,94105,148699,FY2026_Q3
I-202-25344-470426,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-202-25344-470447,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Data Science,15-2051.00,Data Scientists,Y,165000,500000,Year,164403,Year,San Francisco,CA,94105,165000,FY2026_Q3
I-202-25344-470461,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Finance & Strategy,13-2051.00,Financial and Investment Analysts,Y,153000,500000,Year,152069,Year,San Francisco,CA,94105,153000,FY2026_Q3
I-202-25344-470471,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Recruiter,13-1071.00,Human Resources Specialists,Y,113000,500000,Year,112486,Year,San Francisco,CA,94105,113000,FY2026_Q3
I-202-25344-470474,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Research Engineer,15-1221.00,Computer and Information Research Scientists,Y,215000,500000,Year,171621,Year,San Francisco,CA,94105,215000,FY2026_Q3
I-202-25346-477311,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Research Operations,15-2031.00,Operations Research Analysts,Y,125000,500000,Year,124509,Year,San Francisco,CA,94105,125000,FY2026_Q3
I-202-25346-477317,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Product Operations,15-2031.00,Operations Research Analysts,Y,125000,500000,Year,124509,Year,San Francisco,CA,94105,125000,FY2026_Q3
I-202-25346-477321,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Technical Sales,41-9031.00,Sales Engineers,Y,156000,500000,Year,155522,Year,San Francisco,CA,94105,156000,FY2026_Q3
I-202-26010-549875,Certified,,2026-01-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-202-26010-549880,Certified,,2026-01-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-202-26023-583389,Certified,,2026-01-29T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,1120000,,Year,213512,Year,San Francisco,CA,94105,,FY2026_Q3
I-202-26045-641557,Certified,,2026-02-23T00:00:00,"Anthropic, PBC",PARTNERSHIPS,11-2022.00,Sales Managers,Y,195229,210000,Year,195229,Year,San Francisco,CA,94105,195229,FY2026_Q3
I-202-26062-674911,Certified,,2026-03-09T00:00:00,"Anthropic, PBC",MEMBER OF TECHNICAL STAFF,15-2051.00,Data Scientists,Y,194834,500000,Year,194834,Year,San Francisco,CA,94105,194834,FY2026_Q3
I-202-26118-843752,Certified,,2026-05-05T00:00:00,"Anthropic, PBC",Strategy & Operations Analyst (Societal Impacts),13-1111.00,Management Analysts,Y,109554,230000,Year,109554,Year,San Francisco,CA,94105,109554,FY2026_Q3
I-203-25304-353765,Certified,,2025-11-07T00:00:00,"Anthropic, PBC",Technical Program Management,15-1299.09,Information Technology Project Managers,Y,150405,290000,Year,150405,Year,San Francisco,CA,94105,150405,FY2026_Q3
I-203-25322-419781,Certified,,2025-11-25T00:00:00,"Anthropic, PBC",Product Operations,15-2031.00,Operations Research Analysts,Y,124509,310000,Year,124509,Year,San Francisco,CA,94105,124509,FY2026_Q3
I-203-25343-469769,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-203-25343-469776,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Research Engineer,15-1221.00,Computer and Information Research Scientists,Y,215000,500000,Year,171621,Year,San Francisco,CA,94105,215000,FY2026_Q3
I-203-25343-469779,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Recruiter,13-1071.00,Human Resources Specialists,Y,113000,500000,Year,112486,Year,San Francisco,CA,94105,113000,FY2026_Q3
I-203-25343-469788,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Finance & Strategy,13-2051.00,Financial and Investment Analysts,Y,153000,500000,Year,152069,Year,San Francisco,CA,94105,153000,FY2026_Q3
I-203-25343-469791,Certified,,2025-12-16T00:00:00,"Anthropic, PBC",Data Science,15-2051.00,Data Scientists,Y,165000,500000,Year,164403,Year,San Francisco,CA,94105,165000,FY2026_Q3
I-203-25346-477312,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Research Operations,15-2031.00,Operations Research Analysts,Y,125000,500000,Year,124509,Year,San Francisco,CA,94105,125000,FY2026_Q3
I-203-25346-477318,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Product Operations,15-2031.00,Operations Research Analysts,Y,125000,500000,Year,124509,Year,San Francisco,CA,94105,125000,FY2026_Q3
I-203-25346-477319,Certified,,2025-12-18T00:00:00,"Anthropic, PBC",Technical Sales,41-9031.00,Sales Engineers,Y,156000,500000,Year,155522,Year,San Francisco,CA,94105,156000,FY2026_Q3
I-203-26013-555208,Certified,,2026-01-21T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-203-26013-555211,Certified,,2026-01-21T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,188000,500000,Year,187574,Year,San Francisco,CA,94105,188000,FY2026_Q3
I-203-26035-617952,Certified,,2026-02-10T00:00:00,"Anthropic, PBC",Member of Technical Staff,15-1252.00,Software Developers,Y,1120000,,Year,213512,Year,San Francisco,CA,94105,,FY2026_Q3
I-203-26052-655985,Certified,,2026-02-27T00:00:00,"Anthropic, PBC",TECHNICAL SALES,41-9031.00,Sales Engineers,Y,185099,345000,Year,145642,Year,Seattle,WA,98109,185099,FY2026_Q3
I-203-26056-662402,Certified,,2026-03-03T00:00:00,"Anthropic, PBC",Product Operations,13-1111.00,Management Analysts,Y,141003,325000,Year,141003,Year,San Francisco,CA,94105,141003,FY2026_Q3
I-203-26086-734052,Certified,,2026-04-03T00:00:00,"Anthropic, PBC",Resident,15-2051.00,Data Scientists,Y,133952,250000,Year,133952,Year,San Francisco,CA,94105,133952,FY2026_Q3
I-203-26107-808290,Certified,,2026-04-24T00:00:00,"Anthropic, PBC",MEMBER OF TECHNICAL STAFF (SOFTWARE ENGINEERING SPECIALIST),15-1212.00,Information Security Analysts,Y,194251,405000,Year,194251,Year,San Francisco,CA,94105,194251,FY2026_Q3
I-203-26108-809015,Certified,,2026-04-24T00:00:00,"Anthropic, PBC",MEMBER OF TECHNICAL STAFF (SOFTWARE ENGINEERING GENERALIST),15-1252.00,Software Developers,Y,213512,320000,Year,213512,Year,San Francisco,CA,94105,213512,FY2026_Q3
I-203-26112-819352,Certified,,2026-04-28T00:00:00,"Anthropic, PBC",Finance & Strategy,13-2051.00,Financial and Investment Analysts,Y,182978,235000,Year,182978,Year,San Francisco,CA,94105,182978,FY2026_Q3
I-203-26118-841973,Certified,,2026-05-05T00:00:00,"Anthropic, PBC",Account Executive,13-1161.00,Market Research Analysts and Marketing Specialists,Y,159328,217500,Year,159328,Year,San Francisco,CA,94105,159328,FY2026_Q3
I-203-26124-867406,Certified,,2026-05-11T00:00:00,"Anthropic, PBC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,187574,320000,Year,187574,Year,San Francisco,CA,94105,187574,FY2026_Q3
I-203-26140-930557,Certified,,2026-05-27T00:00:00,"Anthropic, PBC",TECHNICAL PROGRAM MANAGEMENT,13-1111.00,Management Analysts,Y,172453,270000,Year,172453,Year,San Francisco,CA,94105,172453,FY2026_Q3
I-203-26147-955173,Certified,,2026-06-03T00:00:00,"Anthropic, PBC",Member of Technical Staff (Product Management),11-2021.00,Marketing Managers,Y,272397,385000,Year,272397,Year,San Francisco,CA,94105,272397,FY2026_Q3
