caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-25064-748421,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,212750,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q2
I-200-25064-748513,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,310500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q2
I-200-25064-748525,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q2
I-200-25065-748586,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,151091,184000,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q2
I-200-25065-748675,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,Engineer Senior System Software,15-1252.00,Software Developers,Y,226158,287500,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q2
I-200-25065-748694,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,163862,235750,Year,163862,Year,Redmond,WA,98052,163862,FY2025_Q2
I-200-25065-748713,Certified,,2025-03-12T00:00:00,NVIDIA Corporation,Engineer Senior Tools Development,15-1252.00,Software Developers,Y,136000,212750,Year,128877,Year,Chandler,AZ,85226,136000,FY2025_Q2
I-200-25065-750444,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Principal Software Engineer,15-1252.00,Software Developers,Y,272000,425500,Year,226158,Year,Santa Clara,CA,95051,272000,FY2025_Q2
I-200-25065-750485,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Systems Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,217539,304750,Year,217539,Year,Santa Clara,CA,95051,217539,FY2025_Q2
I-200-25065-750523,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,190486,287500,Year,190486,Year,Seattle,WA,98105,190486,FY2025_Q2
I-200-25065-751343,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Product Manager,11-9041.00,Architectural and Engineering Managers,Y,198485,258750,Year,198485,Year,Santa Clara,CA,95051,198485,FY2025_Q2
I-200-25065-751411,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Engineer Senior Software,15-1252.00,Software Developers,Y,185155,264500,Year,185155,Year,Santa Clara,CA,95051,185155,FY2025_Q2
I-200-25065-751458,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,"Account Manager, Dev Relations",11-9041.00,Architectural and Engineering Managers,Y,201406,287500,Year,201406,Year,Chandler,AZ,85286,201406,FY2025_Q2
I-200-25065-751505,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,"Engineer, Cyber Security",15-1299.05,Information Security Engineers,Y,192000,304750,Year,153046,Year,Monroe,NJ,08831,192000,FY2025_Q2
I-200-25065-751524,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,287500,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q2
I-200-25065-753330,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,133778,184000,Year,133778,Year,Santa Clara,CA,95051,133778,FY2025_Q2
I-200-25065-753373,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Specialist Marketing Communications,13-1161.00,Market Research Analysts and Marketing Specialists,Y,116000,184000,Year,87818,Year,San Diego,CA,92101,116000,FY2025_Q2
I-200-25065-753395,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,148000,250000,Year,132267,Year,Austin,TX,78717,148000,FY2025_Q2
I-200-25065-753405,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,190825,264500,Year,190825,Year,Santa Clara,CA,95051,190825,FY2025_Q2
I-200-25065-753421,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Manager,11-3021.00,Computer and Information Systems Managers,Y,255445,356500,Year,255445,Year,Santa Clara,CA,95051,255445,FY2025_Q2
I-200-25065-753438,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,141650,189750,Year,141650,Year,Santa Clara,CA,95051,141650,FY2025_Q2
I-200-25065-753452,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Engineer Product Marketing,41-9031.00,Sales Engineers,Y,139256,172500,Year,139256,Year,Santa Clara,CA,95051,139256,FY2025_Q2
I-200-25065-753536,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Physical Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,154659,212750,Year,154659,Year,Santa Clara,CA,95051,154659,FY2025_Q2
I-200-25066-753666,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,169905,235750,Year,169905,Year,Santa Clara,CA,95051,169905,FY2025_Q2
I-200-25066-753844,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,172931,189750,Year,172931,Year,Santa Clara,CA,95051,172931,FY2025_Q2
I-200-25066-753909,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Test Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,191506,247250,Year,163953,Year,Santa Clara,CA,95051,191506,FY2025_Q2
I-200-25066-753922,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Mixed Signal Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q2
I-200-25066-753932,Certified,,2025-03-13T00:00:00,NVIDIA Corporation,Engineer Senior Software,15-1252.00,Software Developers,Y,168000,264500,Year,141669,Year,San Antonio,TX,78254,168000,FY2025_Q2
I-200-25066-756745,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Senior Reg HR Generalist,13-1071.00,Human Resources Specialists,Y,184000,287500,Year,86653,Year,Katy,TX,77493,184000,FY2025_Q2
I-200-25066-757613,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,IT Engineer,15-1244.00,Network and Computer Systems Administrators,Y,163010,224250,Year,163010,Year,Santa Clara,CA,95051,163010,FY2025_Q2
I-200-25066-757614,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Failure Analysis Engineer,17-2071.00,Electrical Engineers,Y,124264,178250,Year,124264,Year,Santa Clara,CA,95051,124264,FY2025_Q2
I-200-25066-757673,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Sales Analyst,15-2031.00,Operations Research Analysts,Y,160000,253000,Year,156770,Year,Santa Clara,CA,95051,160000,FY2025_Q2
I-200-25066-757731,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Business Systems Analyst,15-1211.00,Computer Systems Analysts,Y,194792,264500,Year,194792,Year,Santa Clara,CA,95051,194792,FY2025_Q2
I-200-25066-759050,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Dev Tech Software Engineer,15-1252.00,Software Developers,Y,201467,287500,Year,201467,Year,Santa Clara,CA,95051,201467,FY2025_Q2
I-200-25067-759225,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,224000,356500,Year,155709,Year,Austin,TX,78717,224000,FY2025_Q2
I-200-25068-760007,Certified,,2025-03-14T00:00:00,NVIDIA Corporation,Financial Analyst,13-2051.00,Financial and Investment Analysts,Y,152421,195500,Year,152421,Year,Santa Clara,CA,95051,152421,FY2025_Q2
I-200-25069-760759,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Distinguished Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,308000,471500,Year,204901,Year,Santa Clara,CA,95051,308000,FY2025_Q2
I-200-25069-761913,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Dev Ops Engineer,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q2
I-200-25069-762253,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,160000,258750,Year,105830,Year,Austin,TX,78717,160000,FY2025_Q2
I-200-25069-762564,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Dev Ops Engineer,15-1252.00,Software Developers,Y,168000,270250,Year,153712,Year,Erie,CO,80516,168000,FY2025_Q2
I-200-25069-763360,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,160000,258750,Year,113693,Year,New York,NY,10003,160000,FY2025_Q2
I-200-25069-763381,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Business Development Manager,11-2021.00,Marketing Managers,Y,211477,299000,Year,211477,Year,Santa Clara,CA,95051,211477,FY2025_Q2
I-200-25069-763463,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Principal Architect,11-9041.00,Architectural and Engineering Managers,Y,278387,425500,Year,278387,Year,Santa Clara,CA,95051,278387,FY2025_Q2
I-200-25069-763496,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Account Manager Dev Relations,11-9041.00,Architectural and Engineering Managers,Y,278387,425500,Year,278387,Year,Santa Clara,CA,95051,278387,FY2025_Q2
I-200-25069-763534,Certified,,2025-03-17T00:00:00,NVIDIA Corporation,Analyst Business Systems,15-1211.00,Computer Systems Analysts,Y,108385,143750,Year,108385,Year,Santa Clara,CA,95051,108385,FY2025_Q2
I-200-25070-766937,Certified,,2025-03-18T00:00:00,NVIDIA Corporation,Engineer Dev Ops,15-1252.00,Software Developers,Y,141650,184000,Year,141650,Year,Santa Clara,CA,95051,141650,FY2025_Q2
I-200-25070-767073,Certified,,2025-03-18T00:00:00,NVIDIA Corporation,System Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,253000,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q2
I-200-25071-767637,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,136323,Year,Westford,MA,01886,168000,FY2025_Q2
I-200-25071-768794,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,136000,212750,Year,131352,Year,Austin,TX,78717,136000,FY2025_Q2
I-200-25071-768800,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,135491,Year,Hillsboro,OR,97006,168000,FY2025_Q2
I-200-25071-769407,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,154130,230000,Year,154130,Year,Santa Clara,CA,95051,154130,FY2025_Q2
I-200-25071-770363,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,"Post-Doctorate Researcher, AI Mediated Reality & Interaction",15-1221.00,Computer and Information Research Scientists,Y,148000,235750,Year,83491,Year,Long Island City,NY,11101,148000,FY2025_Q2
I-200-25071-770392,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,Principal Package Development Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,208000,327750,Year,204901,Year,Santa Clara,CA,95051,208000,FY2025_Q2
I-200-25071-770440,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,184000,299000,Year,156603,Year,Herndon,VA,20170,184000,FY2025_Q2
I-200-25071-770456,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,185536,258750,Year,185536,Year,Quincy,MA,02169,185536,FY2025_Q2
I-200-25071-770474,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,121829,172500,Year,121829,Year,Santa Clara,CA,95051,121829,FY2025_Q2
I-200-25071-770485,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,"Engineer Senior, ASIC",17-2072.00,"Electronics Engineers, Except Computer",Y,160638,212750,Year,160638,Year,Los Angeles,CA,90034,160638,FY2025_Q2
I-200-25071-770522,Certified,,2025-03-19T00:00:00,NVIDIA Corporation,Program Manager,15-1299.09,Information Technology Project Managers,Y,98218,149500,Year,98218,Year,Santa Clara,CA,95051,98218,FY2025_Q2
I-200-25072-772132,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,SWQA Test Developer Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,194875,264500,Year,194875,Year,Santa Clara,CA,95051,194875,FY2025_Q2
I-200-25072-772415,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,120000,189750,Year,94557,Year,Champaign,IL,61820,120000,FY2025_Q2
I-200-25072-772625,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Architect Senior,15-1299.08,Computer Systems Engineers/Architects,Y,165610,235750,Year,165610,Year,Kirkland,WA,98033,165610,FY2025_Q2
I-200-25072-773976,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Manager Systems Software,11-3021.00,Computer and Information Systems Managers,Y,255445,356500,Year,255445,Year,Santa Clara,CA,95051,255445,FY2025_Q2
I-200-25072-774543,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Program Manager,11-9041.00,Architectural and Engineering Managers,Y,126165,178250,Year,126165,Year,Santa Clara,CA,95051,126165,FY2025_Q2
I-200-25072-774647,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Mechanical Engineer,17-2141.00,Mechanical Engineers,Y,181397,247250,Year,181397,Year,Santa Clara,CA,95051,181397,FY2025_Q2
I-200-25072-774664,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Director Hardware Engineering,11-9041.00,Architectural and Engineering Managers,Y,284000,431250,Year,196747,Year,Hillsboro,OR,97006,284000,FY2025_Q2
I-200-25073-774787,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Engineer Software QA Test Developer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,164154,212750,Year,164154,Year,Santa Clara,CA,95051,164154,FY2025_Q2
I-200-25073-774819,Certified,,2025-03-20T00:00:00,NVIDIA Corporation,Systems Analyst,15-1211.00,Computer Systems Analysts,Y,124000,195500,Year,95056,Year,Baden,PA,15005,124000,FY2025_Q2
I-200-25073-776786,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,154565,Year,Austin,TX,78717,168000,FY2025_Q2
I-200-25073-777852,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Program Manager,11-9041.00,Architectural and Engineering Managers,Y,112449,149500,Year,112449,Year,Santa Clara,CA,95051,112449,FY2025_Q2
I-200-25073-778591,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Engineer 1 Product Mktg,41-9031.00,Sales Engineers,Y,108722,143750,Year,108722,Year,Santa Clara,CA,95051,108722,FY2025_Q2
I-200-25073-778892,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Test Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,124197,138000,Year,124197,Year,Santa Clara,CA,95051,124197,FY2025_Q2
I-200-25073-778943,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,148000,235750,Year,131352,Year,Austin,TX,78717,148000,FY2025_Q2
I-200-25073-778957,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Mixed Signal Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,151091,184000,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q2
I-200-25073-778966,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,160000,258750,Year,114795,Year,Ann Arbor,MI,48105,160000,FY2025_Q2
I-200-25073-778978,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,120000,189750,Year,108160,Year,Austin,TX,78717,120000,FY2025_Q2
I-200-25073-778984,Certified,,2025-03-21T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,166366,212750,Year,166366,Year,Santa Clara,CA,95051,166366,FY2025_Q2
I-200-25076-782325,Certified,,2025-03-24T00:00:00,NVIDIA Corporation,HR Ops Specialist,13-1071.00,Human Resources Specialists,Y,100000,155250,Year,85717,Year,San Diego,CA,92110,100000,FY2025_Q2
I-200-25076-782352,Certified,,2025-03-24T00:00:00,NVIDIA Corporation,Software QA Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,133432,166750,Year,133432,Year,Santa Clara,CA,95051,133432,FY2025_Q2
I-200-25078-786060,Certified,,2025-03-25T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,178006,212750,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q2
I-200-25078-786081,Certified,,2025-03-25T00:00:00,NVIDIA Corporation,System Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,253000,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q2
I-200-25078-786083,Certified,,2025-03-25T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,184000,287500,Year,164486,Year,Durham,NC,27713,184000,FY2025_Q2
I-200-25078-786090,Certified,,2025-03-25T00:00:00,NVIDIA Corporation,Cyber Security Staff Engineer,15-1252.00,Software Developers,Y,168000,258750,Year,149781,Year,Plano,TX,75093,168000,FY2025_Q2
I-200-25078-786093,Certified,,2025-03-25T00:00:00,NVIDIA Corporation,Sales Analyst,15-2031.00,Operations Research Analysts,Y,132101,195500,Year,132101,Year,Santa Clara,CA,95051,132101,FY2025_Q2
I-200-25078-787368,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,224000,356500,Year,190486,Year,Redmond,WA,98052,224000,FY2025_Q2
I-200-25078-787602,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,"Manager, Research Staff",11-9041.00,Architectural and Engineering Managers,Y,208125,299000,Year,208125,Year,Santa Clara,CA,95051,208125,FY2025_Q2
I-200-25078-787666,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Manager Systems Software,11-3021.00,Computer and Information Systems Managers,Y,272000,425500,Year,212514,Year,Austin,TX,78717,272000,FY2025_Q2
I-200-25078-787706,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,108000,184000,Year,99944,Year,Westford,MA,01886,108000,FY2025_Q2
I-200-25078-788155,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Software QA Manager,11-9041.00,Architectural and Engineering Managers,Y,172994,247250,Year,172994,Year,Santa Clara,CA,95051,172994,FY2025_Q2
I-200-25078-789524,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Engineer IT,15-1244.00,Network and Computer Systems Administrators,Y,115856,155250,Year,115856,Year,Santa Clara,CA,95051,115856,FY2025_Q2
I-200-25078-789534,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Dev Tech Engineer,15-1252.00,Software Developers,Y,141650,189750,Year,141650,Year,Santa Clara,CA,95051,141650,FY2025_Q2
I-200-25078-789551,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Architect,15-1299.08,Computer Systems Engineers/Architects,Y,184000,287500,Year,159786,Year,Baltimore,MD,21202,184000,FY2025_Q2
I-200-25079-789576,Certified,,2025-03-26T00:00:00,NVIDIA Corporation,Data Scientist,15-2051.00,Data Scientists,Y,148699,184000,Year,148699,Year,Santa Clara,CA,95051,148699,FY2025_Q2
I-200-25079-790198,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,184000,299000,Year,141544,Year,Salt Lake City,UT,84102,184000,FY2025_Q2
I-200-25079-791642,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,"Engineer, SW QA Test Developer",15-1253.00,Software Quality Assurance Analysts and Testers,Y,164154,212750,Year,164154,Year,Santa Clara,CA,95054,164154,FY2025_Q2
I-200-25079-791686,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,Process Development Engineer,17-2112.00,Industrial Engineers,Y,142293,189750,Year,142293,Year,Santa Clara,CA,95051,142293,FY2025_Q2
I-200-25079-792714,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,Tech Program Director,11-9041.00,Architectural and Engineering Managers,Y,278387,402500,Year,278387,Year,Santa Clara,CA,95051,278387,FY2025_Q2
I-200-25079-792762,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,Program Manager,13-1082.00,Project Management Specialists,Y,179171,253000,Year,179171,Year,Santa Clara,CA,95051,179171,FY2025_Q2
I-200-25080-792990,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,Signal Integrity Engineer,17-2071.00,Electrical Engineers,Y,168000,264500,Year,163363,Year,Austin,TX,78717,168000,FY2025_Q2
I-200-25080-792992,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,QA Engineer,17-2131.00,Materials Engineers,Y,169853,224250,Year,169853,Year,Santa Clara,CA,95051,169853,FY2025_Q2
I-200-25080-794655,Certified,,2025-03-28T00:00:00,NVIDIA Corporation,Business Analyst,13-1081.02,Logistics Analysts,Y,119600,178250,Year,119600,Year,Santa Clara,CA,95051,119600,FY2025_Q2
I-200-25080-794720,Certified,,2025-03-28T00:00:00,NVIDIA Corporation,Product Marketing Manager,41-9031.00,Sales Engineers,Y,141616,195500,Year,141616,Year,Santa Clara,CA,95051,141616,FY2025_Q2
I-200-25080-794776,Certified,,2025-03-28T00:00:00,NVIDIA Corporation,Architect,17-2141.02,Automotive Engineers,Y,184000,287500,Year,181397,Year,Santa Clara,CA,95051,184000,FY2025_Q2
I-200-25080-794802,Certified,,2025-03-28T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",N,136323,212750,Year,136323,Year,Westford,MA,01886,,FY2025_Q2
I-200-25080-794959,Certified,,2025-03-28T00:00:00,NVIDIA Corporation,ASIC Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,196000,310500,Year,154565,Year,Austin,TX,78717,196000,FY2025_Q2
I-200-25081-796054,Certified,,2025-03-28T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,148000,235750,Year,132267,Year,Austin,TX,78717,148000,FY2025_Q2
I-200-25083-798231,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,Engineer ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,108000,184000,Year,99944,Year,Westford,MA,01886,108000,FY2025_Q2
I-200-25083-798592,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,HR Technology Analyst,15-1211.00,Computer Systems Analysts,Y,159056,212750,Year,159056,Year,Santa Clara,CA,95051,159056,FY2025_Q2
I-200-25083-798638,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,Field Marketing Specialist,13-1161.00,Market Research Analysts and Marketing Specialists,Y,72000,120750,Year,69784,Year,Santa Clara,CA,95051,72000,FY2025_Q2
I-200-25083-798670,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,Program Manager,13-1082.00,Project Management Specialists,Y,150426,207000,Year,150426,Year,Santa Clara,CA,95051,150426,FY2025_Q2
I-200-25083-798798,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,184000,287500,Year,154565,Year,Austin,TX,78717,184000,FY2025_Q2
I-200-25083-799676,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,System Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,124197,149500,Year,124197,Year,Santa Clara,CA,95051,124197,FY2025_Q2
I-200-25083-799785,Certified,,2025-03-31T00:00:00,NVIDIA Corporation,Software QA Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,164154,201250,Year,164154,Year,Santa Clara,CA,95051,164154,FY2025_Q2
I-202-25079-792827,Certified,,2025-03-27T00:00:00,NVIDIA Corporation,Technical Artist,27-1024.00,Graphic Designers,Y,156000,235750,Year,124218,Year,Santa Clara,CA,95050,156000,FY2025_Q2
I-203-25017-626802,Certified,,2025-01-27T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,148000,235750,Year,132267,Year,Austin,TX,78717,148000,FY2025_Q2
I-203-25024-642370,Certified,,2025-01-31T00:00:00,NVIDIA Corporation,Manager Systems Software,11-3021.00,Computer and Information Systems Managers,Y,224000,356500,Year,218500,Year,Santa Clara,CA,95051,224000,FY2025_Q2
I-203-25049-704975,Certified,,2025-02-25T00:00:00,NVIDIA Corporation,Manager Systems Software,11-3021.00,Computer and Information Systems Managers,Y,224000,356500,Year,222090,Year,Santa Clara,CA,95051,224000,FY2025_Q2
I-203-25052-714875,Certified,,2025-02-28T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,169905,235750,Year,169905,Year,Santa Clara,CA,95051,169905,FY2025_Q2
I-200-23264-365185,Certified - Withdrawn,,2025-05-05T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,165173,228000,Year,165173,Year,Chantilly,VA,20152,165173,FY2025_Q3
I-200-24135-990442,Certified - Withdrawn,,2025-06-02T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,208347,276000,Year,208347,Year,Sunnyvale,CA,94085,208347,FY2025_Q3
I-200-24135-990446,Certified - Withdrawn,,2025-06-02T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,208347,276000,Year,208347,Year,Sunnyvale,CA,94085,208347,FY2025_Q3
I-200-24158-077499,Certified - Withdrawn,,2025-06-02T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,208347,276000,Year,208347,Year,Sunnyvale,CA,94085,208347,FY2025_Q3
I-200-24158-077507,Certified - Withdrawn,,2025-06-02T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,208347,276000,Year,208347,Year,Sunnyvale,CA,94085,208347,FY2025_Q3
I-200-24180-161031,Certified - Withdrawn,,2025-05-16T00:00:00,NVIDIA Corporation,Architect,15-1241.00,Computer Network Architects,Y,120000,189750,Year,93704,Year,Aventura,FL,33180,120000,FY2025_Q3
I-200-25007-598712,Certified - Withdrawn,,2025-05-05T00:00:00,NVIDIA Corporation,IT Engineer,15-1244.00,Network and Computer Systems Administrators,Y,115856,155250,Year,115856,Year,Santa Clara,CA,95051,115856,FY2025_Q3
I-200-25084-802522,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,132717,184000,Year,132717,Year,Santa Clara,CA,95051,132717,FY2025_Q3
I-200-25084-803048,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Mechanical Engineer,17-2141.00,Mechanical Engineers,Y,102336,138000,Year,102336,Year,Santa Clara,CA,95051,102336,FY2025_Q3
