caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-24332-505962,Certified,,2024-12-05T00:00:00,ByteDance Inc.,"Backend Software Engineer, Payments Architecture",15-1252.00,Software Developers,Y,205000,,Year,199534,Year,San Jose,CA,95110,205000,FY2025_Q1
I-200-24332-505967,Certified,,2024-12-05T00:00:00,ByteDance Inc.,"Product Manager, Merchant Account Structure - Global Payment",15-2031.00,Operations Research Analysts,Y,240000,,Year,132101,Year,San Jose,CA,95110,240000,FY2025_Q1
I-200-24332-505970,Certified,,2024-12-05T00:00:00,ByteDance Inc.,"Data Governance - Data Solution, Data Cycling Center",15-2051.01,Business Intelligence Analysts,Y,215000,,Year,148699,Year,San Jose,CA,95110,215000,FY2025_Q1
I-200-24332-505972,Certified,,2024-12-05T00:00:00,ByteDance Inc.,"Senior Product Manager, Ad Signals",15-1299.09,Information Technology Project Managers,Y,350000,,Year,136843,Year,Bellevue,WA,98004,350000,FY2025_Q1
I-200-24332-505973,Certified,,2024-12-05T00:00:00,ByteDance Inc.,"Frontend Software Engineer, Global E-commerce",15-1252.00,Software Developers,Y,215000,,Year,172931,Year,San Jose,CA,95110,215000,FY2025_Q1
I-200-24333-506173,Certified,,2024-12-05T00:00:00,BYTEDANCE INC.,Software Engineer - Shopping Ads,15-1252.00,Software Developers,Y,325889,,Year,179982,Year,New York,NY,10036,325889,FY2025_Q1
I-200-24337-509175,Certified,,2024-12-09T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,110635,,Year,110635,Year,Bellevue,WA,98004,110635,FY2025_Q1
I-200-24337-509217,Certified,,2024-12-09T00:00:00,TikTok Inc.,Backend Engineer,15-1252.00,Software Developers,Y,110635,,Year,110635,Year,Bellevue,WA,98004,110635,FY2025_Q1
I-200-24337-509276,Certified,,2024-12-09T00:00:00,TikTok Inc.,Data Scientist,15-2051.00,Data Scientists,Y,85821,,Year,85821,Year,Bellevue,WA,98004,85821,FY2025_Q1
I-200-24337-509307,Certified,,2024-12-09T00:00:00,TikTok Inc.,Backend Engineer,15-1252.00,Software Developers,Y,110635,,Year,110635,Year,Bellevue,WA,98004,110635,FY2025_Q1
I-200-24337-509365,Certified,,2024-12-09T00:00:00,TikTok Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,85821,,Year,85821,Year,Bellevue,WA,98004,85821,FY2025_Q1
I-200-24337-509406,Certified,,2024-12-09T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,137259,,Year,137259,Year,Bellevue,WA,98004,137259,FY2025_Q1
I-200-24337-509651,Certified,,2024-12-09T00:00:00,TikTok Inc.,Backend Engineer,15-1252.00,Software Developers,Y,137259,,Year,137259,Year,Bellevue,WA,98004,137259,FY2025_Q1
I-200-24337-509751,Certified,,2024-12-09T00:00:00,TikTok Inc.,Data Scientist,15-2051.00,Data Scientists,Y,118414,,Year,118414,Year,Bellevue,WA,98004,118414,FY2025_Q1
I-200-24337-509950,Certified,,2024-12-09T00:00:00,TikTok Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,118414,,Year,118414,Year,Bellevue,WA,98004,118414,FY2025_Q1
I-200-24337-510091,Certified,,2024-12-09T00:00:00,TikTok Inc.,Data Analyst,15-2051.00,Data Scientists,Y,193000,,Year,118414,Year,Bellevue,WA,98004,193000,FY2025_Q1
I-200-24337-510094,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Research Scientist,15-2051.00,Data Scientists,Y,252600,,Year,148699,Year,San Jose,CA,95110,252600,FY2025_Q1
I-200-24337-510096,Certified,,2024-12-09T00:00:00,ByteDance Inc.,"Research Scientist, Generative AI",15-1252.00,Software Developers,Y,180000,,Year,172931,Year,San Jose,CA,95110,180000,FY2025_Q1
I-200-24337-510100,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Software Engineer in Test,15-1253.00,Software Quality Assurance Analysts and Testers,Y,235000,,Year,164154,Year,San Jose,CA,95110,235000,FY2025_Q1
I-200-24337-510106,Certified,,2024-12-09T00:00:00,TikTok Inc.,"Backend Engineer, Risk Systems",15-1299.05,Information Security Engineers,Y,150000,,Year,108098,Year,Bellevue,WA,98004,150000,FY2025_Q1
I-200-24337-510113,Certified,,2024-12-09T00:00:00,ByteDance Inc.,"Site Reliability Engineer, ML System",17-2112.02,Validation Engineers,Y,235000,,Year,102523,Year,Bellevue,WA,98004,235000,FY2025_Q1
I-200-24337-510114,Certified,,2024-12-09T00:00:00,TikTok Inc.,"Product Manager, Search",15-1299.09,Information Technology Project Managers,Y,290000,,Year,201323,Year,San Jose,CA,95110,290000,FY2025_Q1
I-200-24337-510420,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,76294,,Year,76294,Year,Austin,TX,78701,76294,FY2025_Q1
I-200-24337-510546,Certified,,2024-12-09T00:00:00,TikTok Inc.,Machine Learning Engineer,15-1221.00,Computer and Information Research Scientists,Y,176571,,Year,176571,Year,Bellevue,WA,98004,176571,FY2025_Q1
I-200-24337-510624,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Backend Software Engineer,15-1252.00,Software Developers,Y,85384,,Year,85384,Year,Austin,TX,78701,85384,FY2025_Q1
I-200-24337-510640,Certified,,2024-12-09T00:00:00,TikTok Inc.,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,176571,,Year,176571,Year,Bellevue,WA,98004,176571,FY2025_Q1
I-200-24337-510868,Certified,,2024-12-09T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,163862,,Year,163862,Year,Bellevue,WA,98004,163862,FY2025_Q1
I-200-24337-511323,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Software Engineer,15-1252.00,Software Developers,Y,85384,,Year,85384,Year,Austin,TX,78701,85384,FY2025_Q1
I-200-24337-511412,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,76294,,Year,76294,Year,Austin,TX,78701,76294,FY2025_Q1
I-200-24337-511543,Certified,,2024-12-09T00:00:00,ByteDance Inc.,Backend Software Engineer,15-1252.00,Software Developers,Y,85384,,Year,85384,Year,Austin,TX,78701,85384,FY2025_Q1
I-200-24338-511862,Certified,,2024-12-09T00:00:00,BYTEDANCE INC.,Security Engineer – Application/Product Security,15-1212.00,Information Security Analysts,Y,324000,,Year,202134,Year,San Jose,CA,95110,324000,FY2025_Q1
I-200-24338-512726,Certified,,2024-12-10T00:00:00,TikTok Inc.,Backend Engineer,15-1252.00,Software Developers,Y,163862,,Year,163862,Year,Bellevue,WA,98004,163862,FY2025_Q1
I-200-24338-512756,Certified,,2024-12-10T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,163862,,Year,163862,Year,Bellevue,WA,98004,163862,FY2025_Q1
I-200-24338-512808,Certified,,2024-12-10T00:00:00,TikTok Inc.,Software Development Engineer in Test,15-1253.00,Software Quality Assurance Analysts and Testers,Y,126090,,Year,126090,Year,Bellevue,WA,98004,126090,FY2025_Q1
I-200-24338-512859,Certified,,2024-12-10T00:00:00,TikTok Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,150987,,Year,150987,Year,Bellevue,WA,98004,150987,FY2025_Q1
I-200-24338-512917,Certified,,2024-12-10T00:00:00,TikTok Inc.,Senior Data Scientist,15-2051.00,Data Scientists,Y,150987,,Year,150987,Year,Bellevue,WA,98004,150987,FY2025_Q1
I-200-24338-513156,Certified,,2024-12-10T00:00:00,TikTok Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,118414,,Year,118414,Year,Bellevue,WA,98004,118414,FY2025_Q1
I-200-24338-513302,Certified,,2024-12-10T00:00:00,TikTok Inc.,Data Scientist,15-2051.00,Data Scientists,Y,118414,,Year,118414,Year,Bellevue,WA,98004,118414,FY2025_Q1
I-200-24338-513590,Certified,,2024-12-10T00:00:00,TikTok Inc.,Backend Engineer,15-1252.00,Software Developers,Y,137259,,Year,137259,Year,Bellevue,WA,98004,137259,FY2025_Q1
I-200-24338-513667,Certified,,2024-12-10T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,137259,,Year,137259,Year,Bellevue,WA,98004,137259,FY2025_Q1
I-200-24338-514333,Certified,,2024-12-10T00:00:00,TikTok Inc.,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,176571,,Year,176571,Year,Bellevue,WA,98004,176571,FY2025_Q1
I-200-24338-514488,Certified,,2024-12-10T00:00:00,TikTok Inc.,Machine Learning Engineer,15-1221.00,Computer and Information Research Scientists,Y,176571,,Year,176571,Year,Bellevue,WA,98004,176571,FY2025_Q1
I-200-24338-514603,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Product Manager,11-2021.00,Marketing Managers,Y,90418,,Year,90418,Year,Austin,TX,78701,90418,FY2025_Q1
I-200-24338-514825,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Product Manager,11-2021.00,Marketing Managers,Y,118643,,Year,118643,Year,Austin,TX,78701,118643,FY2025_Q1
I-200-24338-515027,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Backend Software Engineer,15-1252.00,Software Developers,Y,108826,,Year,108826,Year,Austin,TX,78701,108826,FY2025_Q1
I-200-24338-515082,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Software Engineer,15-1252.00,Software Developers,Y,108826,,Year,108826,Year,Austin,TX,78701,108826,FY2025_Q1
I-200-24338-515139,Certified,,2024-12-10T00:00:00,TikTok Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,85821,,Year,85821,Year,Bellevue,WA,98004,85821,FY2025_Q1
I-200-24338-515170,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Data Scientist,15-2051.00,Data Scientists,Y,92914,,Year,92914,Year,Austin,TX,78701,92914,FY2025_Q1
I-200-24338-515184,Certified,,2024-12-10T00:00:00,TikTok Inc.,Data Scientist,15-2051.00,Data Scientists,Y,85821,,Year,85821,Year,Bellevue,WA,98004,85821,FY2025_Q1
I-200-24338-515229,Certified,,2024-12-10T00:00:00,TikTok Inc.,Backend Engineer,15-1252.00,Software Developers,Y,110635,,Year,110635,Year,Bellevue,WA,98004,110635,FY2025_Q1
I-200-24338-515274,Certified,,2024-12-10T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,110635,,Year,110635,Year,Bellevue,WA,98004,110635,FY2025_Q1
I-200-24338-515279,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Research Scientist,15-2051.00,Data Scientists,Y,92914,,Year,92914,Year,Austin,TX,78701,92914,FY2025_Q1
I-200-24338-515335,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Backend Software Engineer,15-1252.00,Software Developers,Y,132267,,Year,132267,Year,Austin,TX,78701,132267,FY2025_Q1
I-200-24338-515383,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Software Engineer,15-1252.00,Software Developers,Y,132267,,Year,132267,Year,Austin,TX,78701,132267,FY2025_Q1
I-200-24338-515481,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Quality Assurance Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,105602,,Year,105602,Year,Austin,TX,78701,105602,FY2025_Q1
I-200-24339-515514,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Senior Software Engineer in Test,15-1253.00,Software Quality Assurance Analysts and Testers,Y,105602,,Year,105602,Year,Austin,TX,78701,105602,FY2025_Q1
I-200-24339-515537,Certified,,2024-12-10T00:00:00,BYTEDANCE INC.,Software Engineer,15-1252.00,Software Developers,Y,300555,,Year,226158,Year,San Jose,CA,95110,300555,FY2025_Q1
I-200-24339-515543,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Software Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,105602,,Year,105602,Year,Austin,TX,78701,105602,FY2025_Q1
I-200-24339-515554,Certified,,2024-12-10T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,178000,,Year,137259,Year,Bellevue,WA,98004,178000,FY2025_Q1
I-200-24339-515558,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Product Manager - Ads Measurement,13-1161.00,Market Research Analysts and Marketing Specialists,Y,240000,,Year,105893,Year,San Jose,CA,95110,240000,FY2025_Q1
I-200-24339-515560,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Data Scientist,15-2051.00,Data Scientists,Y,280000,,Year,141170,Year,New York,NY,10036,280000,FY2025_Q1
I-200-24339-515561,Certified,,2024-12-10T00:00:00,TikTok Inc.,TikTok Shop- Compliance Operation,11-9199.02,Compliance Managers,Y,257600,,Year,182000,Year,San Jose,CA,95110,257600,FY2025_Q1
I-200-24339-515563,Certified,,2024-12-10T00:00:00,TikTok Inc.,"Software Engineer, Core Service (Application Security)",15-1252.00,Software Developers,Y,179680,,Year,172931,Year,San Jose,CA,95110,179680,FY2025_Q1
I-200-24339-515568,Certified,,2024-12-10T00:00:00,ByteDance Inc.,"Tools Engineer, AR Effect Tools",27-1014.00,Special Effects Artists and Animators,Y,287100,,Year,151590,Year,San Jose,CA,95110,287100,FY2025_Q1
I-200-24339-515569,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Data Engineer,15-1242.00,Database Administrators,Y,130000,,Year,120245,Year,San Jose,CA,95110,130000,FY2025_Q1
I-200-24339-515585,Certified,,2024-12-10T00:00:00,TikTok Inc.,Machine Learning Engineer,15-1252.00,Software Developers,Y,210000,,Year,199534,Year,San Jose,CA,95110,210000,FY2025_Q1
I-200-24339-515651,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Data Scientist,15-2051.00,Data Scientists,Y,118518,,Year,118518,Year,Austin,TX,78701,118518,FY2025_Q1
I-200-24339-515669,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,118518,,Year,118518,Year,Austin,TX,78701,118518,FY2025_Q1
I-200-24339-515673,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Product Manager,15-1299.09,Information Technology Project Managers,Y,112819,,Year,112819,Year,Austin,TX,78701,112819,FY2025_Q1
I-200-24339-515691,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Senior Product Manager,15-1299.09,Information Technology Project Managers,Y,112819,,Year,107141,Year,Austin,TX,78701,112819,FY2025_Q1
I-200-24339-515700,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,118518,,Year,118518,Year,Austin,TX,78701,118518,FY2025_Q1
I-200-24339-515707,Certified,,2024-12-10T00:00:00,ByteDance Inc.,Product Manager,15-1299.09,Information Technology Project Managers,Y,107141,,Year,107141,Year,Austin,TX,78701,107141,FY2025_Q1
I-200-24339-517383,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Data Engineer USDS,15-1243.00,Database Architects,Y,106142,,Year,106142,Year,Bellevue,WA,98004,106142,FY2025_Q1
I-200-24339-517456,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Data Scientist USDS,15-2051.00,Data Scientists,Y,85821,,Year,85821,Year,Bellevue,WA,98004,85821,FY2025_Q1
I-200-24339-517496,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Data Analyst USDS,15-1212.00,Information Security Analysts,Y,128419,,Year,128419,Year,Bellevue,WA,98004,128419,FY2025_Q1
I-200-24339-517537,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Software Engineer USDS,15-1252.00,Software Developers,Y,137259,,Year,137259,Year,Bellevue,WA,98004,137259,FY2025_Q1
I-200-24339-517584,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Data Scientist USDS,15-2051.00,Data Scientists,Y,118414,,Year,118414,Year,Bellevue,WA,98004,118414,FY2025_Q1
I-200-24339-517618,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Machine Learning Engineer USDS,15-2051.00,Data Scientists,Y,118414,,Year,118414,Year,Bellevue,WA,98004,118414,FY2025_Q1
I-200-24339-517771,Certified,,2024-12-11T00:00:00,ByteDance Inc.,Senior Machine Learning Engineer,15-2051.00,Data Scientists,Y,118518,,Year,118518,Year,Austin,TX,78701,118518,FY2025_Q1
I-200-24339-517795,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Site Reliability Engineer USDS,15-1211.00,Computer Systems Analysts,Y,138174,,Year,138174,Year,Bellevue,WA,98004,138174,FY2025_Q1
I-200-24339-517848,Certified,,2024-12-11T00:00:00,TikTok U.S. Data Security Inc.,Software Engineer in Test USDS,15-1253.00,Software Quality Assurance Analysts and Testers,Y,126090,,Year,126090,Year,Bellevue,WA,98004,126090,FY2025_Q1
I-200-24340-518974,Certified,,2024-12-11T00:00:00,BYTEDANCE INC.,Global Product Marketing Manager,13-1161.00,Market Research Analysts and Marketing Specialists,Y,218000,,Year,178110,Year,San Jose,CA,95110,218000,FY2025_Q1
I-200-24340-519037,Withdrawn,,2024-12-05T00:00:00,TikTok U.S. Data Security Inc.,"Software Engineer, Recommendation Infrastructure",15-1252.00,Software Developers,Y,282000,,Year,226158,Year,San Jose,CA,95110,,FY2025_Q1
I-200-24340-519075,Certified,,2024-12-11T00:00:00,BYTEDANCE INC.,Product Marketing Manager Lead,11-2021.00,Marketing Managers,Y,254680,,Year,236038,Year,New York,NY,10036,254680,FY2025_Q1
I-200-24340-519964,Certified,,2024-12-12T00:00:00,ByteDance Inc.,"Fullstack Software Engineer, Global Payments",15-1252.00,Software Developers,Y,215000,,Year,199534,Year,San Jose,CA,95110,215000,FY2025_Q1
I-200-24340-520172,Certified,,2024-12-12T00:00:00,ByteDance Inc.,Search Product Operations - Creator Search Optimization,13-1161.00,Market Research Analysts and Marketing Specialists,Y,110000,,Year,105893,Year,San Jose,CA,95110,110000,FY2025_Q1
I-200-24340-520192,Certified,,2024-12-12T00:00:00,TikTok Inc.,Data Defense Solutions Engineer,15-1243.00,Database Architects,Y,200000,,Year,170227,Year,San Jose,CA,95110,200000,FY2025_Q1
I-200-24340-520193,Certified,,2024-12-12T00:00:00,ByteDance Inc.,"Frontend Software Engineer, Content E-commerce",15-1252.00,Software Developers,Y,175000,,Year,172931,Year,San Jose,CA,95110,175000,FY2025_Q1
I-200-24340-520198,Certified,,2024-12-12T00:00:00,ByteDance Inc.,"Client Solutions Manager, Retail",15-2051.01,Business Intelligence Analysts,Y,115000,,Year,111966,Year,New York,NY,10036,115000,FY2025_Q1
I-200-24340-521369,Certified,,2024-12-12T00:00:00,BYTEDANCE INC.,Procurement Manager - Professional Services,15-2031.00,Operations Research Analysts,Y,165000,,Year,156770,Year,San Jose,CA,95110,165000,FY2025_Q1
I-200-24340-521690,Certified,,2024-12-12T00:00:00,ByteDance Inc.,Data Engineer,15-1242.00,Database Administrators,Y,130000,,Year,120245,Year,San Jose,CA,95110,130000,FY2025_Q1
I-200-24340-521707,Certified,,2024-12-12T00:00:00,TikTok Inc.,Data Engineer – Data Platform,15-2051.01,Business Intelligence Analysts,Y,233000,,Year,211536,Year,San Jose,CA,95110,233000,FY2025_Q1
I-200-24340-521856,Certified,,2024-12-12T00:00:00,TikTok Inc.,Backend Software Engineer - Trust and Safety,15-1252.00,Software Developers,Y,303000,,Year,190486,Year,Bellevue,WA,98004,303000,FY2025_Q1
I-200-24340-521863,Certified,,2024-12-12T00:00:00,TikTok Inc.,Android Software Engineer,15-1252.00,Software Developers,Y,321700,,Year,176134,Year,Culver City,CA,90230,321700,FY2025_Q1
I-200-24340-521889,Certified,,2024-12-12T00:00:00,ByteDance Inc.,"Data Governance - Data Solution, Data Cycling Center",15-2031.00,Operations Research Analysts,Y,215000,,Year,107453,Year,San Jose,CA,95110,215000,FY2025_Q1
I-200-24340-521919,Certified,,2024-12-12T00:00:00,BYTEDANCE INC.,Data Scientist,15-2041.00,Statisticians,Y,285000,,Year,136510,Year,Bellevue,WA,98004,285000,FY2025_Q1
I-200-24340-522007,Certified,,2024-12-12T00:00:00,ByteDance Inc.,"Senior Software Engineer, Payment Solution",15-1252.00,Software Developers,Y,200000,,Year,199534,Year,San Jose,CA,95110,200000,FY2025_Q1
I-200-24341-522375,Certified,,2024-12-12T00:00:00,BYTEDANCE INC.,Senior Software Engineer - Smart Code,15-1221.00,Computer and Information Research Scientists,Y,290000,,Year,257421,Year,San Jose,CA,95110,290000,FY2025_Q1
I-200-24341-522412,Certified,,2024-12-12T00:00:00,TikTok U.S. Data Security Inc.,Data Scientist - USDS,15-2051.00,Data Scientists,Y,164000,,Year,148699,Year,Mountain View,CA,94041,164000,FY2025_Q1
I-200-24341-522454,Certified,,2024-12-12T00:00:00,BYTEDANCE INC.,HRIS Analyst,13-1071.00,Human Resources Specialists,Y,132438,,Year,114379,Year,San Jose,CA,95110,132438,FY2025_Q1
I-200-24341-522460,Certified,,2024-12-12T00:00:00,TikTok U.S. Data Security Inc.,"Software Engineer, Recommendation Infrastructure",15-1252.00,Software Developers,Y,282000,,Year,226158,Year,Mountain View,CA,94041,282000,FY2025_Q1
I-200-24341-522477,Certified,,2024-12-12T00:00:00,TikTok Inc.,"Senior Software Engineer, Data Security and Compliance",15-1252.00,Software Developers,Y,290000,,Year,190486,Year,Bellevue,WA,98004,290000,FY2025_Q1
I-200-24342-525760,Certified,,2024-12-13T00:00:00,BYTEDANCE INC.,Brand Partnerships Manager,13-1161.00,Market Research Analysts and Marketing Specialists,Y,142013,,Year,104832,Year,Culver City,CA,90230,142013,FY2025_Q1
I-200-24344-527656,Certified,,2024-12-16T00:00:00,TikTok Inc.,Machine Learning Engineer,15-2051.00,Data Scientists,Y,184000,,Year,148699,Year,San Jose,CA,95110,184000,FY2025_Q1
I-200-24344-527657,Certified,,2024-12-16T00:00:00,TikTok Inc.,Technical Program Manager,15-1299.09,Information Technology Project Managers,Y,260000,,Year,166962,Year,San Jose,CA,95110,260000,FY2025_Q1
I-200-24344-527664,Certified,,2024-12-16T00:00:00,TikTok Inc.,Product Manager - Teens & Kids,15-1299.09,Information Technology Project Managers,Y,240000,,Year,132579,Year,San Jose,CA,95110,240000,FY2025_Q1
I-200-24344-527665,Certified,,2024-12-16T00:00:00,TikTok Inc.,TikTok Creator Livestream and Digital Content Producer,27-2012.00,Producers and Directors,Y,101200,,Year,99902,Year,Culver City,CA,90230,101200,FY2025_Q1
I-200-24345-531789,Certified,,2024-12-17T00:00:00,ByteDance Inc.,"Software Engineer, Global E-commerce Customer Business",15-1252.00,Software Developers,Y,210000,,Year,172931,Year,San Jose,CA,95110,210000,FY2025_Q1
I-200-24345-532158,Certified,,2024-12-17T00:00:00,ByteDance Inc.,Risk Control Business Partner,13-2099.01,Financial Quantitative Analysts,Y,156000,,Year,100547,Year,New York,NY,10036,156000,FY2025_Q1
I-200-24345-532198,Certified,,2024-12-17T00:00:00,ByteDance Inc.,TikTok Commerce- Creator Live Streaming Specialist,13-1161.00,Market Research Analysts and Marketing Specialists,Y,134600,,Year,79789,Year,New York,NY,10036,134600,FY2025_Q1
I-200-24345-532248,Certified,,2024-12-17T00:00:00,TikTok Inc.,Software Development Engineer,15-1252.00,Software Developers,Y,192000,,Year,172931,Year,San Jose,CA,95110,192000,FY2025_Q1
I-200-24345-533049,Certified,,2024-12-17T00:00:00,TikTok Inc.,Partner Development & Operations Manager,11-3071.04,Supply Chain Managers,Y,200000,,Year,117936,Year,Culver City,CA,90230,200000,FY2025_Q1
I-200-24345-533055,Certified,,2024-12-17T00:00:00,ByteDance Inc.,"Software Engineer, Generative AI",15-1252.00,Software Developers,Y,213000,,Year,172931,Year,San Jose,CA,95110,213000,FY2025_Q1
I-200-24345-533063,Certified,,2024-12-17T00:00:00,TikTok Inc.,Machine Learning Engineer - Computer Vision,15-2051.00,Data Scientists,Y,228960,,Year,148699,Year,San Jose,CA,95110,228960,FY2025_Q1
I-200-24345-533064,Certified,,2024-12-17T00:00:00,ByteDance Inc.,"Machine Learning Engineer, TikTok Core Feed Recommendation",15-2051.00,Data Scientists,Y,121600,,Year,118414,Year,Bellevue,WA,98004,121600,FY2025_Q1
I-200-24345-533089,Certified,,2024-12-17T00:00:00,ByteDance Inc.,UX Designer,15-1255.00,Web and Digital Interface Designers,Y,168000,,Year,148845,Year,San Jose,CA,95110,168000,FY2025_Q1
I-200-24346-533501,Certified,,2024-12-17T00:00:00,BYTEDANCE INC.,"Strategy & Analytics Lead, Commerce",15-2051.01,Business Intelligence Analysts,Y,230000,,Year,183581,Year,Bellevue,WA,98004,230000,FY2025_Q1
I-200-24347-538286,Certified,,2024-12-19T00:00:00,ByteDance Inc.,"Site Reliability Engineer, Infrastructure",17-2112.02,Validation Engineers,Y,175000,,Year,102523,Year,Bellevue,WA,98004,175000,FY2025_Q1
I-200-24347-538293,Certified,,2024-12-19T00:00:00,ByteDance Inc.,"Senior Finance Manager, E-Commerce",11-3031.00,Financial Managers,Y,180000,,Year,163467,Year,Bellevue,WA,98004,180000,FY2025_Q1
I-200-24347-538296,Certified,,2024-12-19T00:00:00,ByteDance Inc.,Privacy and Security Manager - Information System,15-1212.00,Information Security Analysts,Y,240000,,Year,170643,Year,San Jose,CA,95110,240000,FY2025_Q1
I-200-24347-538303,Certified,,2024-12-19T00:00:00,TikTok Inc.,"Data Scientist, TikTok Search",15-2051.00,Data Scientists,Y,397848,,Year,148699,Year,San Jose,CA,95110,397848,FY2025_Q1
I-200-24347-538304,Certified,,2024-12-19T00:00:00,TikTok Inc.,Creator Network Growth Manager - TikTok LIVE,13-1161.00,Market Research Analysts and Marketing Specialists,Y,88000,,Year,67413,Year,Culver City,CA,90230,88000,FY2025_Q1
I-200-24347-538918,Certified,,2024-12-19T00:00:00,ByteDance Inc.,"Video Engineer, Real Time Communication",15-1252.00,Software Developers,Y,280000,,Year,190486,Year,Bellevue,WA,98004,280000,FY2025_Q1
I-200-24347-538932,Certified,,2024-12-19T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,214000,,Year,172931,Year,San Jose,CA,95110,214000,FY2025_Q1
I-200-24347-538949,Certified,,2024-12-19T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,191000,,Year,172931,Year,San Jose,CA,95110,191000,FY2025_Q1
I-200-24347-538992,Certified,,2024-12-19T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,168000,,Year,150343,Year,San Jose,CA,95110,168000,FY2025_Q1
I-200-24347-539240,Certified,,2024-12-19T00:00:00,TikTok Inc.,Software Engineer,15-1252.00,Software Developers,Y,214000,,Year,172931,Year,San Jose,CA,95110,214000,FY2025_Q1
I-200-24348-540554,Certified,,2024-12-19T00:00:00,BYTEDANCE INC.,Visual Designer - TikTok Monetization,27-1014.00,Special Effects Artists and Animators,Y,143100,,Year,141045,Year,Bellevue,WA,98004,143100,FY2025_Q1
I-200-24348-540556,Certified,,2024-12-19T00:00:00,TikTok U.S. Data Security Inc.,Data Scientist - TikTok E-commerce  Governance - USDS,15-2051.00,Data Scientists,Y,226000,,Year,211536,Year,Mountain View,CA,94041,226000,FY2025_Q1
I-200-24348-541694,Certified,,2024-12-20T00:00:00,ByteDance Inc.,Talent Acquisition Partner - Monetization Technology,13-1071.00,Human Resources Specialists,Y,115000,,Year,83678,Year,Culver City,CA,90230,115000,FY2025_Q1
I-200-24348-541746,Certified,,2024-12-20T00:00:00,TikTok Inc.,Machine Learning Engineer,15-1221.00,Computer and Information Research Scientists,Y,220000,,Year,191922,Year,San Jose,CA,95110,220000,FY2025_Q1
